VendorName,TotalPurchaseDollars,PurchaseContribution
ULTRA BEVERAGE COMPANY LLP,3597.2399999999993,0.0011704483165049446
E & J GALLO WINERY,3597.199999999996,0.0011704353015455134
WINE GROUP INC,3594.700000000003,0.001169621866581137
DIAGEO NORTH AMERICA INC,3590.5800000000004,0.0011682813257598396
CRUSH WINES,3590.4000000000015,0.0011682227584424046
MARTIGNETTI COMPANIES,3588.8600000000006,0.001167721682504347
MARTIGNETTI COMPANIES,3577.1499999999996,0.0011639115531311957
ULTRA BEVERAGE COMPANY LLP,3575.7000000000007,0.0011634397608518564
MARTIGNETTI COMPANIES,3574.1999999999985,0.0011629516998732283
PERNOD RICARD USA,3571.2999999999984,0.0011620081153145489
BANFI PRODUCTS CORP,3570.000000000001,0.0011615851291330724
BROWN-FORMAN CORP,3562.8999999999996,0.0011592749738342362
E & J GALLO WINERY,3560.440000000002,0.001158474553829288
MARTIGNETTI COMPANIES,3556.4400000000005,0.0011571730578862813
BANFI PRODUCTS CORP,3556.4000000000037,0.0011571600429268524
INCREDIBREW INC,3549.6000000000017,0.0011549474998237411
CONSTELLATION BRANDS INC,3548.9300000000003,0.001154729499253287
CONSTELLATION BRANDS INC,3548.320000000001,0.0011545310211219788
MARTIGNETTI COMPANIES,3545.639999999999,0.001153659018840164
ULTRA BEVERAGE COMPANY LLP,3530.56,0.0011487523791350307
MARTIGNETTI COMPANIES,3525.6900000000005,0.0011471678078244208
MARTIGNETTI COMPANIES,3522.68,0.0011461884321273084
MARTIGNETTI COMPANIES,3522.120000000001,0.0011460062226952878
ULTRA BEVERAGE COMPANY LLP,3517.4100000000008,0.001144473711222398
CONSTELLATION BRANDS INC,3516.480000000001,0.001144171113415649
PINE STATE TRADING CO,3516.130000000002,0.0011440572325206364
TRINCHERO FAMILY ESTATES,3504.2799999999975,0.0011402015507894789
CONSTELLATION BRANDS INC,3498.75,0.0011384022326482736
PINE STATE TRADING CO,3494.919999999999,0.0011371560502828448
PERFECTA WINES,3492.0999999999985,0.0011362384956430252
CONSTELLATION BRANDS INC,3489.86,0.0011355096579149422
ULTRA BEVERAGE COMPANY LLP,3489.69,0.0011354543443373645
VINEXTRA INC,3486.0800000000036,0.0011342797442488025
MARTIGNETTI COMPANIES,3485.4800000000014,0.0011340845198573508
DIAGEO NORTH AMERICA INC,3481.4500000000003,0.0011327732626947716
PERFECTA WINES,3475.08,0.001130700630405534
LUXCO INC,3474.679999999999,0.0011305704808112333
MHW LTD,3468.9,0.0011286898191735896
DIAGEO NORTH AMERICA INC,3461.4300000000007,0.0011262592755000255
PERFECTA WINES,3456.4399999999982,0.0011246356593111245
CHARLES JACQUIN ET CIE INC,3449.9399999999964,0.0011225207284037387
SOUTHERN WINE & SPIRITS NE,3448.77,0.0011221400408404105
E & J GALLO WINERY,3448.739999999997,0.0011221302796208372
M S WALKER INC,3445.3000000000006,0.0011210109931098528
ULTRA BEVERAGE COMPANY LLP,3441.5600000000004,0.001119794094403142
PINE STATE TRADING CO,3438.52,0.001118804957486457
POVERTY LANE ORCHARDS,3437.6400000000012,0.0011185186283789962
PERFECTA WINES,3437.1000000000013,0.0011183429264266904
WEIN BAUER INC,3436.640000000002,0.001118193254393245
MARTIGNETTI COMPANIES,3433.43,0.0011171488038989816
BACARDI USA INC,3433.319999999999,0.0011171130127605486
E & J GALLO WINERY,3431.1200000000017,0.0011163971899918962
CONSTELLATION BRANDS INC,3429.5500000000015,0.001115886352834266
PERFECTA WINES,3429.5099999999993,0.0011158733378748354
STE MICHELLE WINE ESTATES,3428.0399999999986,0.0011153950381157802
DIAGEO CHATEAU ESTATE WINES,3426.7199999999993,0.0011149655444545883
PERFECTA WINES,3422.8699999999994,0.001113712854609445
MARTIGNETTI COMPANIES,3421.4400000000005,0.0011132475698098206
MARTIGNETTI COMPANIES,3420.789999999999,0.0011130360767190816
WILLIAM GRANT & SONS INC,3415.3599999999997,0.0011112692959764508
MARTIGNETTI COMPANIES,3414.2999999999993,0.001110924399551554
SOUTHERN WINE & SPIRITS NE,3413.5999999999985,0.0011106966377615278
PERFECTA WINES,3406.7000000000003,0.0011084515572598425
PERNOD RICARD USA,3405.9899999999993,0.0011082205417299587
MARTIGNETTI COMPANIES,3405.5999999999995,0.0011080936458755157
ULTRA BEVERAGE COMPANY LLP,3404.519999999998,0.0011077422419709033
MARTIGNETTI COMPANIES,3403.3999999999996,0.001107377823106862
ULTRA BEVERAGE COMPANY LLP,3399.6800000000017,0.0011061674318798669
WALPOLE MTN VIEW WINERY,3394.7099999999987,0.0011045503231706807
PINE STATE TRADING CO,3389.8799999999987,0.0011029787668195006
MARTIGNETTI COMPANIES,3385.7999999999993,0.0011016512409576346
M S WALKER INC,3381.48,0.0011002456253391881
VINILANDIA USA,3377.9199999999996,0.0010990872939499123
PERFECTA WINES,3374.1799999999994,0.0010978703952432016
CONSTELLATION BRANDS INC,3371.8000000000006,0.0010970960051571131
MARTIGNETTI COMPANIES,3370.8399999999992,0.001096783646130791
M S WALKER INC,3368.96,0.0010961719430375785
M S WALKER INC,3361.9500000000025,0.001093891071397461
MARTIGNETTI COMPANIES,3359.1600000000003,0.0010929832779772134
STE MICHELLE WINE ESTATES,3357.9000000000005,0.0010925733067551665
STE MICHELLE WINE ESTATES,3353.7600000000016,0.0010912262584541553
LUXCO INC,3348.500000000001,0.0010895147912891017
SOUTHERN WINE & SPIRITS NE,3343.4999999999986,0.0010878879213603433
PERFECTA WINES,3337.47,0.0010859259162262617
NICHE W & S,3326.6799999999994,0.0010824151309200023
PINE STATE TRADING CO,3325.2,0.00108193357742109
Serralles Usa LLC,3316.8300000000004,0.0010792101971603498
SAZERAC CO INC,3307.199999999999,0.0010760768456775619
BACARDI USA INC,3303.2999999999997,0.001074807887133131
MARTIGNETTI COMPANIES,3299.8900000000003,0.0010736983618417184
JIM BEAM BRANDS COMPANY,3298.7500000000005,0.0010733274354979615
M S WALKER INC,3298.05,0.0010730996737079352
BACARDI USA INC,3294.3999999999996,0.001071912058659942
CONSTELLATION BRANDS INC,3292.799999999998,0.0010713914602827389
PINE STATE TRADING CO,3290.139999999998,0.00107052596548064
LAIRD & CO,3286.439999999995,0.001069322081733358
M S WALKER INC,3284.3399999999997,0.0010686387963632813
CONSTELLATION BRANDS INC,3282.44,0.0010680205857903535
JIM BEAM BRANDS COMPANY,3273.439999999997,0.0010650922199185885
CHARLES JACQUIN ET CIE INC,3272.480000000001,0.0010647798608922681
M S WALKER INC,3271.8,0.001064558606581957
PINE STATE TRADING CO,3271.5700000000006,0.0010644837705652342
ULTRA BEVERAGE COMPANY LLP,3271.44,0.0010644414719470864
PERFECTA WINES,3270.1499999999996,0.0010640217395054667
PERFECTA WINES,3268.2299999999996,0.0010633970214528237
BROWN-FORMAN CORP,3265.92,0.0010626454075457377
PERNOD RICARD USA,3259.890000000001,0.001060683402411656
PINE STATE TRADING CO,3259.519999999998,0.001060563014036927
WILLIAM GRANT & SONS INC,3255.7999999999993,0.0010593526228099318
MOET HENNESSY USA INC,3253.3200000000006,0.0010585456953252682
E & J GALLO WINERY,3249.95,0.0010574491849932852
PERFECTA WINES,3244.1599999999994,0.0010555652696157835
PERFECTA WINES,3239.8199999999993,0.0010541531465176218
PERFECTA WINES,3234.6900000000014,0.0010524839779707169
PERNOD RICARD USA,3229.980000000001,0.001050951466497827
ULTRA BEVERAGE COMPANY LLP,3229.1600000000003,0.0010506846598295103
MHW LTD,3227.96,0.0010502942110466084
BACARDI USA INC,3227.28,0.0010500729567362976
ULTRA BEVERAGE COMPANY LLP,3209.130000000001,0.0010441674188949068
ULTRA BEVERAGE COMPANY LLP,3207.389999999999,0.0010436012681596986
ULTRA BEVERAGE COMPANY LLP,3206.2499999999986,0.0010432303418159415
PHILLIPS PRODUCTS CO.,3199.590000000004,0.0010410633510708378
LUXCO INC,3198.0000000000005,0.0010405460064334918
ULTRA BEVERAGE COMPANY LLP,3196.7999999999997,0.0010401555576505896
MHW LTD,3194.5800000000004,0.0010394332274022214
STE MICHELLE WINE ESTATES,3194.050000000001,0.0010392607791897732
SAZERAC NORTH AMERICA INC.,3192.6000000000017,0.0010387889869104337
M S WALKER INC,3192.6,0.001038788986910433
ULTRA BEVERAGE COMPANY LLP,3186.4800000000027,0.0010367976981176346
MARTIGNETTI COMPANIES,3184.650000000001,0.0010362022637237086
CONSTELLATION BRANDS INC,3178.399999999998,0.0010341686763127604
MARTIGNETTI COMPANIES,3168.2000000000003,0.0010308498616580953
CONSTELLATION BRANDS INC,3166.9199999999983,0.0010304333829563325
E & J GALLO WINERY,3162.870000000001,0.0010291156183140394
SAZERAC CO INC,3162.399999999999,0.0010289626925407357
STATE WINE & SPIRITS,3160.5199999999995,0.001028350989447523
STATE WINE & SPIRITS,3155.0399999999995,0.0010265679400056045
MARTIGNETTI COMPANIES,3153.2800000000007,0.001025995281790682
PERFECTA WINES,3144.2400000000007,0.0010230539009594881
WILLIAM GRANT & SONS INC,3140.7999999999997,0.0010219346144485022
ULTRA BEVERAGE COMPANY LLP,3133.75,0.001019640727848954
MARTIGNETTI COMPANIES,3129.2999999999997,0.0010181928136123594
M S WALKER INC,3128.0299999999984,0.0010177795886504545
WINE GROUP INC,3125.549999999997,0.0010169726611657902
M S WALKER INC,3120.6199999999985,0.0010153685674160354
WALPOLE MTN VIEW WINERY,3113.459999999999,0.0010130388896780545
MARTIGNETTI COMPANIES,3113.0399999999995,0.0010129022326040389
WILLIAM GRANT & SONS INC,3100.76,0.0010089066400590099
M S WALKER INC,3098.7599999999993,0.0010082558920875067
M S WALKER INC,3095.12,0.001007071530779371
ULTRA BEVERAGE COMPANY LLP,3094.91,0.001007003202242363
PROXIMO SPIRITS INC.,3087.8399999999997,0.0010047028081630997
CONSTELLATION BRANDS INC,3086.48,0.0010042602995424777
MARTIGNETTI COMPANIES,3084.989999999999,0.0010037754923037075
PERFECTA WINES,3083.1499999999987,0.0010031768041699244
PINE STATE TRADING CO,3078.0,0.0010015011281433045
M S WALKER INC,3077.05,0.0010011920228568405
MARTIGNETTI COMPANIES,3075.2999999999997,0.001000622618381775
PINE STATE TRADING CO,3071.11,0.0009992593013814762
M S WALKER INC,3068.1599999999994,0.0009982994481235088
E & J GALLO WINERY,3064.9499999999994,0.0009972549976292463
PERNOD RICARD USA,3055.9199999999996,0.0009943168705379099
CONSTELLATION BRANDS INC,3048.910000000001,0.000992035998897792
ULTRA BEVERAGE COMPANY LLP,3047.48,0.0009915707140981669
PINE STATE TRADING CO,3047.1600000000008,0.0009914665944227264
MARTIGNETTI COMPANIES,3045.1999999999994,0.000990828861410653
CONSTELLATION BRANDS INC,3043.6199999999994,0.0009903147705131656
SAZERAC CO INC,3043.0000000000005,0.000990113038642
ULTRA BEVERAGE COMPANY LLP,3037.499999999999,0.000988323481720366
VINEXTRA INC,3034.5900000000006,0.0009873766434218294
CONSTELLATION BRANDS INC,3026.9699999999993,0.000984897293650402
LABELLE VYDS AND WINERY,3025.3399999999997,0.0009843669340536272
BROWN-FORMAN CORP,3018.12,0.0009820177338765008
M S WALKER INC,3016.7999999999993,0.0009815882402153086
SOUTHERN WINE & SPIRITS NE,3013.9800000000005,0.0009806706855754897
M S WALKER INC,3012.7500000000014,0.0009802704755730153
DIAGEO CHATEAU ESTATE WINES,3012.3999999999983,0.0009801565946780013
PERNOD RICARD USA,3011.9700000000003,0.000980016683864129
MARTIGNETTI COMPANIES,3011.0400000000004,0.00097971408605738
DIAGEO NORTH AMERICA INC,3010.7200000000003,0.0009796099663819393
SOUTHERN WINE & SPIRITS NE,2998.8000000000006,0.0009757315084717809
ULTRA BEVERAGE COMPANY LLP,2996.1999999999994,0.0009748855361088265
DIAGEO NORTH AMERICA INC,2994.56,0.0009743519227721941
MARTIGNETTI COMPANIES,2983.019999999999,0.0009705971069766208
PERFECTA WINES,2979.6,0.0009694843279453508
PINE STATE TRADING CO,2976.64,0.0009685212209475261
CONSTELLATION BRANDS INC,2975.279999999999,0.0009680787123269037
PALM BAY INTERNATIONAL INC,2974.320000000002,0.0009677663533005832
M S WALKER INC,2974.320000000001,0.0009677663533005829
MARTIGNETTI COMPANIES,2967.72,0.0009656188849946222
MARTIGNETTI COMPANIES,2962.12,0.0009637967906744135
M S WALKER INC,2961.840000000002,0.0009637056859584037
MARTIGNETTI COMPANIES,2959.5999999999995,0.0009629768482303194
MARTIGNETTI COMPANIES,2958.0199999999995,0.000962462757332832
M S WALKER INC,2954.42,0.0009612914109841265
SAZERAC CO INC,2953.08,0.0009608554098432193
PERFECTA WINES,2938.64,0.0009561570094889668
PINE STATE TRADING CO,2938.4000000000005,0.0009560789197323867
MARTIGNETTI COMPANIES,2937.269999999999,0.000955711247128487
ULTRA BEVERAGE COMPANY LLP,2933.2200000000003,0.0009543934824861935
PINE STATE TRADING CO,2933.0099999999998,0.0009543251539491855
DIAGEO NORTH AMERICA INC,2930.6600000000003,0.0009535605250826694
STATE WINE & SPIRITS,2925.8800000000006,0.000952005237430777
ULTRA BEVERAGE COMPANY LLP,2925.0,0.0009517189083233155
ALISA CARR BEVERAGES,2921.85,0.0009506939802681981
SEA BREEZE CELLARS LLC,2921.4,0.00095054756197461
M S WALKER INC,2916.1000000000013,0.0009488230798501271
PERFECTA WINES,2911.800000000001,0.0009474239717113952
ULTRA BEVERAGE COMPANY LLP,2911.0399999999995,0.0009471766874822237
MARTIGNETTI COMPANIES,2910.4800000000005,0.0009469944780502031
WINE GROUP INC,2906.4599999999996,0.0009456864746274815
BACARDI USA INC,2899.82,0.0009435259913620913
PALM BAY INTERNATIONAL INC,2898.84,0.0009432071248560548
VINEYARD BRANDS INC,2898.079999999999,0.0009429598406268833
STATE WINE & SPIRITS,2895.7,0.0009421854505407947
ULTRA BEVERAGE COMPANY LLP,2892.9600000000005,0.0009412939258198358
Russian Standard Vodka,2891.119999999999,0.0009406952376860523
MARTIGNETTI COMPANIES,2889.5999999999995,0.0009402006692277101
VINEYARD BRANDS INC,2889.2000000000016,0.0009400705196334102
STATE WINE & SPIRITS,2887.7000000000016,0.0009395824586547829
CONSTELLATION BRANDS INC,2886.3999999999965,0.0009391594724733041
MCCORMICK DISTILLING CO,2883.4199999999987,0.0009381898579957652
STELLAR IMPORTING CO LLC,2883.0600000000018,0.0009380727233608957
SOUTHERN WINE & SPIRITS NE,2883.06,0.0009380727233608951
PERFECTA WINES,2877.629999999999,0.0009363059426182638
MARTIGNETTI COMPANIES,2874.9000000000005,0.0009354176716371626
PERNOD RICARD USA,2869.439999999999,0.0009336411296749585
MARTIGNETTI COMPANIES,2866.7100000000005,0.0009327528586938572
DIAGEO NORTH AMERICA INC,2863.399999999999,0.000931675870801019
ULTRA BEVERAGE COMPANY LLP,2858.4599999999996,0.0009300685233114065
DIAGEO NORTH AMERICA INC,2857.959999999999,0.0009299058363185306
WINE GROUP INC,2856.0000000000014,0.0009292681033064582
CONSTELLATION BRANDS INC,2849.9199999999987,0.0009272898294730878
MARTIGNETTI COMPANIES,2849.8100000000004,0.0009272540383346558
MARTIGNETTI COMPANIES,2848.7699999999995,0.0009269156493894739
ULTRA BEVERAGE COMPANY LLP,2840.4700000000007,0.0009242150453077363
PERFECTA WINES,2823.8399999999997,0.0009188040759246876
BANFI PRODUCTS CORP,2818.5299999999997,0.0009170763400603467
CONSTELLATION BRANDS INC,2814.4300000000003,0.0009157423067187656
SOUTHERN WINE & SPIRITS NE,2813.76,0.0009155243061483119
VINILANDIA USA,2810.0999999999985,0.0009143334373604607
PERFECTA WINES,2806.2,0.0009130644788160301
STE MICHELLE WINE ESTATES,2793.6,0.0009089647665955604
CONSTELLATION BRANDS INC,2793.059999999998,0.0009087890646432541
PERNOD RICARD USA,2789.6,0.0009076632706525541
M S WALKER INC,2787.0200000000013,0.0009068238057693157
WALPOLE MTN VIEW WINERY,2784.1399999999994,0.0009058867286903505
PERFECTA WINES,2783.13,0.0009055581009647417
MARTIGNETTI COMPANIES,2777.720000000001,0.0009037978277018259
VINILANDIA USA,2775.3599999999997,0.0009030299450954518
M S WALKER INC,2772.9,0.0009022295250905031
FORTUNE WINE BROKERS LLC,2772.7800000000007,0.0009021904802122132
JIM BEAM BRANDS COMPANY,2770.0099999999998,0.0009012891942716811
MARTIGNETTI COMPANIES,2766.7599999999998,0.0009002317288179885
CONSTELLATION BRANDS INC,2765.039999999999,0.0008996720855624956
HAUNTING WHISPER VYDS,2762.1799999999985,0.0008987415159632459
M S WALKER INC,2762.0,0.000898682948645811
E & J GALLO WINERY,2761.850000000002,0.0008986341425479491
ULTRA BEVERAGE COMPANY LLP,2760.9600000000005,0.0008983445597006296
MARTIGNETTI COMPANIES,2754.150000000001,0.0008961287628576617
STATE WINE & SPIRITS,2753.0999999999995,0.0008957871201726221
CAMPARI AMERICA,2752.5,0.0008955918957811713
MARTIGNETTI COMPANIES,2750.800000000001,0.0008950387600053939
FREDERICK WILDMAN & SONS,2749.1,0.0008944856242296159
MARTIGNETTI COMPANIES,2742.6000000000004,0.0008923706933222309
M S WALKER INC,2737.260000000002,0.0008906331962383181
SAZERAC CO INC,2725.8000000000006,0.0008869044103616047
MARTIGNETTI COMPANIES,2723.28,0.0008860844679175107
WILLIAM GRANT & SONS INC,2713.17,0.0008827949369215624
CONSTELLATION BRANDS INC,2711.9400000000014,0.0008823947269190885
DIAGEO NORTH AMERICA INC,2708.1,0.000881145290813802
VINEYARD BRANDS INC,2701.8,0.0008790954347035672
SAZERAC NORTH AMERICA INC.,2699.729999999999,0.0008784219105530612
MARTIGNETTI COMPANIES,2699.4,0.0008783145371377634
PERFECTA WINES,2691.84,0.0008758547098054817
ALISA CARR BEVERAGES,2689.62,0.0008751323795571132
VINILANDIA USA,2686.86,0.000874234347356439
BACARDI USA INC,2684.96,0.0008736161367835109
ULTRA BEVERAGE COMPANY LLP,2683.2,0.0008730434785685882
MARTIGNETTI COMPANIES,2678.02,0.0008713580413223951
BANFI PRODUCTS CORP,2674.3500000000017,0.0008701639187946873
M S WALKER INC,2673.4400000000005,0.0008698678284676531
ULTRA BEVERAGE COMPANY LLP,2671.559999999999,0.0008692561253744397
ULTRA BEVERAGE COMPANY LLP,2670.9,0.0008690413785438439
TY KU LLC,2666.560000000001,0.0008676292554456824
PERNOD RICARD USA,2652.2100000000005,0.0008629601387501474
BROWN-FORMAN CORP,2649.1499999999996,0.0008619644943537474
M S WALKER INC,2647.92,0.000861564284351273
M S WALKER INC,2647.2399999999993,0.0008613430300409618
LUXCO INC,2645.44,0.0008607573568666093
PHILLIPS PRODUCTS CO.,2642.52,0.0008598072648282147
VINEXTRA INC,2642.2799999999997,0.0008597291750716341
ULTRA BEVERAGE COMPANY LLP,2638.7200000000003,0.0008585708436823588
CONSTELLATION BRANDS INC,2634.8399999999997,0.0008573083926176426
HAUNTING WHISPER VYDS,2626.399999999999,0.0008545622361778992
JIM BEAM BRANDS COMPANY,2623.97,0.0008537715773925231
MARTIGNETTI COMPANIES,2621.52,0.0008529744111274317
MARTIGNETTI COMPANIES,2619.3600000000006,0.0008522716033182087
PROXIMO SPIRITS INC.,2618.3500000000004,0.0008519429755925995
WINE GROUP INC,2606.1,0.0008479571442671427
MARTIGNETTI COMPANIES,2600.64,0.0008461806023049392
MARTIGNETTI COMPANIES,2599.35,0.0008457608698633197
ULTRA BEVERAGE COMPANY LLP,2598.7000000000003,0.0008455493767725813
MARTIGNETTI COMPANIES,2592.99,0.0008436914913139397
M S WALKER INC,2592.0,0.0008433693710680457
ATLANTIC IMPORTING COMPANY,2589.6,0.000842588473502242
SOUTHERN WINE & SPIRITS NE,2589.02,0.0008423997565905061
DIAGEO NORTH AMERICA INC,2588.5699999999997,0.0008422533382969179
E & J GALLO WINERY,2572.8000000000006,0.0008371221905416159
ULTRA BEVERAGE COMPANY LLP,2571.39,0.0008366634132217061
FORTUNE WINE BROKERS LLC,2570.3999999999996,0.000836341292975812
STE MICHELLE WINE ESTATES,2569.56,0.0008360679788277808
M S WALKER INC,2567.28,0.0008353261261402672
MARTIGNETTI COMPANIES,2566.41,0.0008350430507726634
STE MICHELLE WINE ESTATES,2566.41,0.0008350430507726634
HEAVEN HILL DISTILLERIES,2564.97,0.000834574512233181
MARTIGNETTI COMPANIES,2564.3399999999997,0.0008343695266221575
M S WALKER INC,2563.2000000000003,0.000833998600278401
ULTRA BEVERAGE COMPANY LLP,2563.08,0.0008339595554001107
